Date,AAPL,ANET,ANSS,AVGO,CDW,CRM,EPAM,FTNT,KEYS,MA,MPWR,NOW,NXPI,PAYC,TYL
2000-04-05,0.02405527074524283,,0.08805031446540879,,,,,,,,,,,,-0.030927835051546393
2000-04-06,-0.03978933370584903,,0.01734104046242768,,,,,,,,,,,,0.13829787234042556
2000-04-07,0.05242120741933243,,0.0,,,,,,,,,,,,0.19626168224299056
2000-04-10,-0.05123377309938626,,-0.011363636363636354,,,,,,,,,,,,-0.1640625
2000-04-11,-0.04450002920908758,,-0.08045977011494254,,,,,,,,,,,,0.05607476635514019
2000-04-12,-0.08529573081356312,,0.0,,,,,,,,,,,,-0.06194690265486724
2000-04-13,0.041762523350932446,,-0.012499999999999956,,,,,,,,,,,,-0.09433962264150941
2000-04-14,-0.0170236258880736,,-0.120253164556962,,,,,,,,,,,,-0.08333333333333337
2000-04-17,0.1072626838088373,,0.014388489208633004,,,,,,,,,,,,0.05681818181818188
2000-04-18,0.024218032384039967,,0.02127659574468077,,,,,,,,,,,,0.021505376344086002
2000-04-19,-0.045320619920447,,0.04861111111111116,,,,,,,,,,,,-0.010526315789473717
2000-04-20,-0.018575864023455346,,0.15231788079470188,,,,,,,,,,,,-0.05319148936170215
2000-04-24,0.013670171612171655,,-0.02298850574712641,,,,,,,,,,,,-0.0449438202247191
2000-04-25,0.06483371652417591,,0.0,,,,,,,,,,,,-0.05882352941176472
2000-04-26,-0.054554304750204285,,0.02941176470588225,,,,,,,,,,,,0.050000000000000044
2000-04-27,0.04482194538494255,,-0.011428571428571455,,,,,,,,,,,,0.023809523809523725
2000-04-28,-0.021202314316382753,,0.0,,,,,,,,,,,,0.0
2000-05-01,0.0020148184526491697,,-0.017341040462427793,,,,,,,,,,,,0.06976744186046502
2000-05-02,-0.051785029820164086,,-0.02941176470588236,,,,,,,,,,,,-0.11956521739130432
2000-05-03,-0.023859785706086933,,-0.018181818181818188,,,,,,,,,,,,0.012345679012345734
2000-05-04,-0.03802322450468132,,0.03703703703703698,,,,,,,,,,,,-0.012195121951219523
2000-05-05,0.022022164737878436,,-0.023809523809523836,,,,,,,,,,,,0.0
2000-05-08,-0.026519616499754206,,0.0,,,,,,,,,,,,-0.03703703703703709
2000-05-09,-0.04256576316322713,,-0.024390243902439046,,,,,,,,,,,,-0.10256410256410253
2000-05-10,-0.05809053191444258,,0.0,,,,,,,,,,,,0.0714285714285714
2000-05-11,0.03524226743832015,,0.0,,,,,,,,,,,,0.026666666666666616
2000-05-12,0.046808661917826955,,0.050000000000000044,,,,,,,,,,,,-0.06493506493506496
2000-05-15,-0.061556315459682764,,0.005952380952380931,,,,,,,,,,,,0.05555555555555558
2000-05-16,0.046409937374980226,,0.01775147928994092,,,,,,,,,,,,-0.02631578947368418
2000-05-17,-0.04080364354186594,,-0.011627906976744207,,,,,,,,,,,,-0.04054054054054057
2000-05-18,-0.0061651391990061866,,0.00588235294117645,,,,,,,,,,,,-0.014084507042253502
2000-05-19,-0.06699744945265451,,0.005847953216374213,,,,,,,,,,,,-0.014285714285714235
2000-05-22,-0.043218914968319866,,0.0,,,,,,,,,,,,-0.05797101449275366
2000-05-23,-0.045864746831673076,,0.0,,,,,,,,,,,,-0.0461538461538461
2000-05-24,0.021849836631909092,,0.005813953488372103,,,,,,,,,,,,0.0
2000-05-25,-0.004811406979196686,,-0.005780346820809301,,,,,,,,,,,,-0.016129032258064502
2000-05-26,-0.010205653623098221,,0.011627906976744207,,,,,,,,,,,,-0.14754098360655743
2000-05-30,0.013748388740091322,,0.005747126436781658,,,,,,,,,,,,0.09615384615384626
2000-05-31,-0.04068499581726459,,0.005714285714285783,,,,,,,,,,,,0.12280701754385959
2000-06-01,0.06101190059339556,,0.011363636363636465,,,,,,,,,,,,0.046875
2000-06-02,0.03856908763209588,,0.016853932584269593,,,,,,,,,,,,0.0
2000-06-05,-0.013504621853047571,,0.027624309392265234,,,,,,,,,,,,-0.04477611940298509
2000-06-06,0.017111716284218703,,-0.005376344086021501,,,,,,,,,,,,-0.046875
2000-06-07,0.03970387786228602,,0.037837837837837895,,,,,,,,,,,,0.032786885245901676
2000-06-08,-0.018122772149838262,,-0.02083333333333337,,,,,,,,,,,,0.015873015873015817
2000-06-09,0.009888333824312756,,0.0,,,,,,,,,,,,0.0
2000-06-12,-0.047650753046418415,,-0.04255319148936165,,,,,,,,,,,,-0.015625
2000-06-13,0.036326526469493414,,0.0,,,,,,,,,,,,-0.06349206349206349
2000-06-14,-0.04298893091530953,,0.005555555555555536,,,,,,,,,,,,-0.03389830508474578
2000-06-15,0.021423206681526086,,-0.0055248618784530246,,,,,,,,,,,,0.0
2000-06-16,-0.012855560638773689,,-0.005555555555555536,,,,,,,,,,,,0.01754385964912286
2000-06-19,0.05962998859788371,,0.005586592178770999,,,,,,,,,,,,-0.017241379310344862
2000-06-20,0.04786590649609779,,-0.01666666666666672,,,,,,,,,,,,-0.03508771929824561
2000-06-21,0.09876570562187914,,0.016949152542372836,,,,,,,,,,,,0.05454545454545445
2000-06-22,-0.03370877853954757,,0.00972230699327259,,,,,,,,,,,,-0.08620689655172409
2000-06-23,-0.03837165143026622,,0.05639605986616436,,,,,,,,,,,,0.018867924528301883
2000-06-26,0.047158536167133835,,-0.01041666666666663,,,,,,,,,,,,-0.05555555555555558
2000-06-27,-0.04388037817323509,,-0.010526315789473717,,,,,,,,,,,,-0.05882352941176472
2000-06-28,0.051932343353374266,,-0.021276595744680882,,,,,,,,,,,,0.0625
2000-06-29,-0.05855282026019648,,0.010869565217391353,,,,,,,,,,,,-0.07843137254901966
2000-06-30,0.0219512234315955,,-0.021505376344086002,,,,,,,,,,,,-0.12765957446808507
2000-07-03,0.0178994275130393,,0.0,,,,,,,,,,,,0.09756097560975618
2000-07-05,-0.03165289501807844,,0.0219780219780219,,,,,,,,,,,,0.0
2000-07-06,0.003631772816080181,,0.010752688172043001,,,,,,,,,,,,0.11111111111111116
2000-07-07,0.05066325290594409,,-0.021276595744680882,,,,,,,,,,,,-0.06000000000000005
2000-07-10,0.0493685924421281,,0.017662960550059337,,,,,,,,,,,,0.0
2000-07-11,-0.003281900529683135,,-0.006675486478348591,,,,,,,,,,,,-0.021276595744680882
2000-07-12,0.03402821926583077,,0.010752688172043001,,,,,,,,,,,,-0.04347826086956519
2000-07-13,-0.04033895250000885,,0.010638297872340496,,,,,,,,,,,,0.022727272727272707
2000-07-14,0.021017152962618857,,-0.021052631578947323,,,,,,,,,,,,-0.022222222222222254
2000-07-17,0.010834693944284712,,0.032258064516129004,,,,,,,,,,,,0.045454545454545414
2000-07-18,-0.018221924631984243,,0.0,,,,,,,,,,,,-0.04347826086956519
2000-07-19,-0.07969394421460896,,0.0,,,,,,,,,,,,0.0
2000-07-20,0.04626371286204911,,-0.05729166666666663,,,,,,,,,,,,0.0
2000-07-21,-0.028344835426608594,,0.03867403314917128,,,,,,,,,,,,-0.06818181818181823
2000-07-24,-0.09101485086352112,,-0.021276595744680882,,,,,,,,,,,,0.0
2000-07-25,0.0282409909276764,,-0.08695652173913049,,,,,,,,,,,,0.0
2000-07-26,0.0,,0.023809523809523725,,,,,,,,,,,,0.024390243902439046
2000-07-27,0.03870102903967654,,-0.03488372093023251,,,,,,,,,,,,0.023809523809523725
2000-07-28,-0.0709129976995242,,-0.048192771084337394,,,,,,,,,,,,-0.046511627906976716
2000-07-31,0.05174652665176582,,0.018987341772152,,,,,,,,,,,,0.0
2000-08-01,-0.029520618734534487,,-0.012422360248447228,,,,,,,,,,,,-0.12195121951219512
2000-08-02,-0.04182469257765398,,0.012578616352201255,,,,,,,,,,,,-0.05555555555555558
2000-08-03,0.015873022460290986,,-0.018633540372670843,,,,,,,,,,,,-0.05882352941176472
2000-08-04,-0.013021056526652308,,-0.01898734177215189,,,,,,,,,,,,0.0
2000-08-07,0.01187397931409917,,-0.032258064516129004,,,,,,,,,,,,0.0
2000-08-08,-0.024772752205966975,,0.06666666666666665,,,,,,,,,,,,0.0
2000-08-09,0.016043047663148347,,0.012499999999999956,,,,,,,,,,,,-0.0625
2000-08-10,0.0013155564509037543,,0.0,,,,,,,,,,,,0.0
2000-08-11,0.0026288928875597417,,-0.024691358024691357,,,,,,,,,,,,0.06666666666666665
2000-08-14,-0.013106381172982906,,0.0,,,,,,,,,,,,-0.03125
2000-08-15,-0.007968297138661096,,0.03797468354430378,,,,,,,,,,,,-0.032258064516129004
2000-08-16,0.038821373683641136,,0.024390243902439046,,,,,,,,,,,,0.1333333333333333
2000-08-17,0.060567953230900695,,-0.017857142857142905,,,,,,,,,,,,-0.08823529411764708
2000-08-18,-0.0279470640883116,,-0.042424242424242475,,,,,,,,,,,,0.25806451612903225
2000-08-21,0.010000818074056061,,0.012658227848101333,,,,,,,,,,,,0.17948717948717952
2000-08-22,0.02351439726233573,,-0.012499999999999956,,,,,,,,,,,,-0.10869565217391308
2000-08-23,0.05078591743276584,,0.012658227848101333,,,,,,,,,,,,-0.07317073170731703
2000-08-24,0.03308395013626164,,-0.012499999999999956,,,,,,,,,,,,-0.10526315789473684
2000-08-25,0.012531518034343936,,0.012658227848101333,,,,,,,,,,,,0.02941176470588225
2000-08-28,0.02200181588790784,,0.02499999999999991,,,,,,,,,,,,-0.05714285714285716
2000-08-29,0.01937622641825487,,0.012195121951219523,,,,,,,,,,,,0.030303030303030276
2000-08-30,0.00527955572220562,,-0.0060240963855421326,,,,,,,,,,,,0.0
2000-08-31,0.02416032208050445,,0.024242424242424176,,,,,,,,,,,,0.02941176470588225
2000-09-01,0.04102515983611199,,0.047337278106508895,,,,,,,,,,,,0.02857142857142847
2000-09-05,-0.0157637772085627,,0.016949152542372836,,,,,,,,,,,,0.0
2000-09-06,-0.06406388487477055,,-0.022222222222222254,,,,,,,,,,,,-0.02777777777777779
2000-09-07,0.06096261744648901,,0.022727272727272707,,,,,,,,,,,,0.08571428571428563
2000-09-08,-0.050403638103689974,,0.011111111111111072,,,,,,,,,,,,-0.07894736842105265
2000-09-11,-0.007430614261314639,,-0.005494505494505475,,,,,,,,,,,,0.08571428571428563
2000-09-12,-0.011764429547541866,,0.005524861878453136,,,,,,,,,,,,-0.052631578947368474
2000-09-13,0.004328506331204407,,0.01098901098901095,,,,,,,,,,,,-0.05555555555555558
2000-09-14,-0.019665741092219302,,0.04347826086956519,,,,,,,,,,,,0.02941176470588225
2000-09-15,-0.02857965600650547,,-0.02604166666666663,,,,,,,,,,,,-0.02857142857142858
2000-09-18,0.0981612899080222,,-0.021390374331550777,,,,,,,,,,,,0.02941176470588225
2000-09-19,-0.011848949939957998,,-0.005464480874316946,,,,,,,,,,,,-0.05714285714285716
2000-09-20,0.018508942662909922,,0.03296703296703307,,,,,,,,,,,,-0.030303030303030276
2000-09-21,-0.0714106618636422,,0.015957446808510634,,,,,,,,,,,,0.0
2000-09-22,-0.07938239893272103,,0.03664921465968596,,,,,,,,,,,,0.0
2000-09-25,0.025149215608269104,,-0.010101010101010055,,,,,,,,,,,,0.0
2000-09-26,-0.03855102224972573,,0.015306122448979664,,,,,,,,,,,,-0.09375
2000-09-27,-0.0486030394454533,,-0.01005025125628145,,,,,,,,,,,,0.0
2000-09-28,0.09323115145025462,,-0.025380710659898442,,,,,,,,,,,,0.06896551724137923
2000-09-29,-0.5186919056341113,,0.0,,,,,,,,,,,,0.032258064516129004
2000-10-02,-0.05825113041232155,,0.0,,,,,,,,,,,,-0.25
2000-10-03,-0.07989611695139254,,-0.01041666666666663,,,,,,,,,,,,0.04166666666666674
2000-10-04,0.05882206643694343,,0.0,,,,,,,,,,,,0.1200000000000001
2000-10-05,-0.06613803624944092,,0.021052631578947434,,,,,,,,,,,,0.03571428571428581
2000-10-06,0.005665342445567267,,-0.020618556701030966,,,,,,,,,,,,0.0
2000-10-09,-0.019717127596422412,,0.015789473684210575,,,,,,,,,,,,-0.13793103448275867
2000-10-10,-0.04022958816844702,,-0.005181347150259086,,,,,,,,,,,,0.32000000000000006
2000-10-11,-0.05988207375918053,,0.0,,,,,,,,,,,,-0.12121212121212122
2000-10-12,0.01911001193607631,,0.0,,,,,,,,,,,,-0.13793103448275867
2000-10-13,0.1031240229370387,,0.0,,,,,,,,,,,,0.1200000000000001
2000-10-16,-0.025494174321866292,,-0.009114662806192997,,,,,,,,,,,,-0.0357142857142857
2000-10-17,-0.06395475089764291,,0.009198504069104274,,,,,,,,,,,,0.03703703703703698
2000-10-18,0.0,,-0.01041666666666663,,,,,,,,,,,,0.03571428571428581
2000-10-19,-0.05900491790468454,,0.010526315789473717,,,,,,,,,,,,0.034482758620689724
2000-10-20,0.029700981431657558,,-0.01041666666666663,,,,,,,,,,,,0.03333333333333344
2000-10-23,0.044871614384208725,,-0.052631578947368474,,,,,,,,,,,,0.06451612903225801
2000-10-24,-0.07361723124136432,,0.022222222222222143,,,,,,,,,,,,0.09090909090909083
2000-10-25,-0.01986970721262382,,-0.04347826086956519,,,,,,,,,,,,0.05555555555555558
2000-10-26,0.0,,0.022727272727272707,,,,,,,,,,,,-0.052631578947368474
2000-10-27,0.003378205065696527,,0.02777777777777768,,,,,,,,,,,,0.05555555555555558
2000-10-30,0.040405038077559574,,-0.00540540540540535,,,,,,,,,,,,-0.052631578947368474
2000-10-31,0.012943700355803944,,0.010869565217391353,,,,,,,,,,,,0.08333333333333326
2000-11-01,0.04792319266496081,,0.0,,,,,,,,,,,,-0.05128205128205132
2000-11-02,0.08841742147387377,,0.0,,,,,,,,,,,,0.0
2000-11-03,-0.002803519845046676,,0.0,,,,,,,,,,,,-0.027027027027026973
2000-11-06,-0.03651473264892979,,0.010752688172043001,,,,,,,,,,,,-0.05555555555555558
2000-11-07,-0.005833064109829977,,-0.04255319148936165,,,,,,,,,,,,-0.02941176470588236
2000-11-08,-0.0586498823938566,,0.022222222222222143,,,,,,,,,,,,-0.030303030303030276
2000-11-09,0.00623030275782166,,-0.04347826086956519,,,,,,,,,,,,0.0
2000-11-10,-0.05572709197207626,,-0.09090909090909094,,,,,,,,,,,,0.0
2000-11-13,0.016392687154585417,,0.02499999999999991,,,,,,,,,,,,0.0
2000-11-14,0.04516098343965025,,-0.012195121951219523,,,,,,,,,,,,0.0
2000-11-15,-0.018517180788565346,,0.012345679012345734,,,,,,,,,,,,0.0
2000-11-16,-0.04402520563190193,,0.0,,,,,,,,,,,,0.0
2000-11-17,-0.02631708766452434,,0.018292682926829285,,,,,,,,,,,,0.0
2000-11-20,0.02365040326051049,,0.017964071856287456,,,,,,,,,,,,0.0
2000-11-21,-0.006600413679076489,,-0.05294117647058827,,,,,,,,,,,,0.0
2000-11-22,-0.01661322518499353,,0.01863354037267073,,,,,,,,,,,,0.0
2000-11-24,0.043919739647569456,,0.0,,,,,,,,,,,,0.0
2000-11-27,-0.03236402296648344,,-0.024390243902439046,,,,,,,,,,,,0.0
2000-11-28,-0.03511454995373131,,0.0,,,,,,,,,,,,0.0
2000-11-29,-0.025997872886480033,,0.018750000000000044,,,,,,,,,,,,0.0
2000-11-30,-0.06049754954365516,,-0.006134969325153339,,,,,,,,,,,,0.0
2000-12-01,0.03409173692212231,,0.006172839506172867,,,,,,,,,,,,0.0
2000-12-04,-0.021979610686364115,,-0.012269938650306789,,,,,,,,,,,,0.0
2000-12-05,0.01872562575328174,,0.0,,,,,,,,,,,,0.0
2000-12-06,-0.1580883044164666,,-0.06211180124223603,,,,,,,,,,,,-0.125
2000-12-07,0.0,,0.026490066225165476,,,,,,,,,,,,-0.1428571428571429
2000-12-08,0.052402180172041346,,0.04516129032258065,,,,,,,,,,,,0.16666666666666674
2000-12-11,0.008298202047544168,,0.006172839506172867,,,,,,,,,,,,-0.1785714285714286
2000-12-12,0.012348284340417903,,-0.012269938650306789,,,,,,,,,,,,0.34782608695652173
2000-12-13,-0.02439207606498084,,-0.018633540372670843,,,,,,,,,,,,-0.16129032258064513
2000-12-14,-0.0374971028165787,,0.012658227848101333,,,,,,,,,,,,0.03846153846153855
2000-12-15,-0.02597642306175596,,0.006250000000000089,,,,,,,,,,,,-0.07407407407407407
2000-12-18,0.013332505062872979,,0.012422360248447228,,,,,,,,,,,,-0.040000000000000036
2000-12-19,-0.017543105236545786,,-0.009202266763324363,,,,,,,,,,,,-0.04166666666666663
2000-12-20,0.026784051675025733,,-0.03405591008219333,,,,,,,,,,,,-0.04347826086956519
2000-12-21,-0.02173749798200819,,-0.0064102564102563875,,,,,,,,,,,,0.0
2000-12-22,0.06666608102088656,,0.032258064516129004,,,,,,,,,,,,-0.045454545454545414
2000-12-26,-0.020831418762976894,,0.02499999999999991,,,,,,,,,,,,-0.1428571428571429
2000-12-27,0.008509852886743552,,-0.024390243902439046,,,,,,,,,,,,0.0
2000-12-28,0.0,,0.03125,,,,,,,,,,,,0.2777777777777777
2000-12-29,0.004218990082020868,,0.09090909090909083,,,,,,,,,,,,0.17391304347826098
2001-01-02,0.0,,0.04444444444444451,,,,,,,,,,,,0.03703703703703698
2001-01-03,0.1008411691672062,,0.015957446808510634,,,,,,,,,,,,0.03571428571428581
2001-01-04,0.041985337275182166,,0.010471204188481575,,,,,,,,,,,,-0.03448275862068961
2001-01-05,-0.040293597014498306,,0.0,,,,,,,,,,,,0.0
2001-01-08,0.011449599435558122,,-0.15544041450777202,,,,,,,,,,,,0.03571428571428581
2001-01-09,0.037737325605651906,,-0.006134969325153339,,,,,,,,,,,,0.10344827586206895
2001-01-10,-0.03636500747780991,,0.006172839506172867,,,,,,,,,,,,-0.03125
2001-01-11,0.08679446370681987,,0.042944785276073594,,,,,,,,,,,,0.0
2001-01-12,-0.045139297023877534,,-0.01764705882352946,,,,,,,,,,,,0.0
2001-01-16,-0.003636283983134758,,0.08383233532934131,,,,,,,,,,,,0.0
2001-01-17,-0.018250522076526,,0.05524861878453047,,,,,,,,,,,,-0.09677419354838712
2001-01-18,0.11152361119453502,,-0.015706806282722474,,,,,,,,,,,,-0.0714285714285714
2001-01-19,0.043478899570827956,,-0.06382978723404253,,,,,,,,,,,,0.15384615384615374
2001-01-22,-0.012819757351045347,,-0.018465822393244014,,,,,,,,,,,,-0.06666666666666665
2001-01-23,0.06493383728469304,,-0.027496467955000048,,,,,,,,,,,,0.1428571428571428
2001-01-24,0.0,,0.011904761904761862,,,,,,,,,,,,-0.03125
2001-01-25,-0.027437442046742144,,0.0117647058823529,,,,,,,,,,,,0.06451612903225801
2001-01-26,-0.01881025207274012,,0.0,,,,,,,,,,,,-0.12121212121212122
2001-01-29,0.10862819543999791,,0.0,,,,,,,,,,,,-0.012413814150053826
2001-01-30,0.002881421490418923,,-0.011627906976744207,,,,,,,,,,,,0.10055869865542566
2001-01-31,-0.005746646129407229,,0.0,,,,,,,,,,,,-0.11167513980465893
2001-02-01,-0.023122889462585006,,0.0,,,,,,,,,,,,0.02285712105887283
2001-02-02,-0.023666685942739685,,0.07647058823529407,,,,,,,,,,,,-0.04469269576030488
2001-02-05,-0.021213370691647637,,0.0,,,,,,,,,,,,0.1345029321301794
2001-02-06,0.04643887096789867,,0.10382513661202175,,,,,,,,,,,,-0.046391768414455026
2001-02-07,-0.017750107279236094,,0.07920792079207928,,,,,,,,,,,,0.05405406624492359
2001-02-08,0.0,,-0.01834862385321101,,,,,,,,,,,,-0.046153862142468416
2001-02-09,-0.07831339077646504,,-0.02336448598130836,,,,,,,,,,,,-0.016129016752173708
2001-02-12,0.02941268445085954,,-0.038277511961722466,,,,,,,,,,,,0.0
2001-02-13,-0.028572296509586703,,0.004975124378109541,,,,,,,,,,,,-0.07103824709453421
2001-02-14,0.019606508250555654,,0.004950495049504955,,,,,,,,,,,,-0.05882354178643112
2001-02-15,0.02884719422816784,,-0.0049261083743842304,,,,,,,,,,,,0.04999995157122683
2001-02-16,-0.05295899064110687,,-0.04950495049504955,,,,,,,,,,,,-0.1130952047281244
2001-02-20,-0.03618488610157,,0.02604166666666674,,,,,,,,,,,,-0.06040270657889668
2001-02-21,0.030718340684063872,,-0.06598984771573602,,,,,,,,,,,,0.0
2001-02-22,-0.0033114966674662183,,-0.010869565217391353,,,,,,,,,,,,0.0
2001-02-23,0.0,,-0.06043956043956045,,,,,,,,,,,,0.035714337412192876
2001-02-26,0.03654259133042026,,-0.040935672514619936,,,,,,,,,,,,-0.1379310628321726
2001-02-27,-0.006409727839468582,,0.054878048780487854,,,,,,,,,,,,0.02399997711181645
2001-02-28,-0.05806374565699435,,0.01734104046242768,,,,,,,,,,,,0.09375000582076631
2001-03-01,0.027395501418699952,,0.022727272727272707,,,,,,,,,,,,-0.007142850452539706
2001-03-02,0.026667824015369046,,0.05555555555555558,,,,,,,,,,,,-0.028776951269557483
2001-03-05,0.05844056560577804,,0.021052631578947434,,,,,,,,,,,,0.037037001061669184
2001-03-06,0.055216917348335226,,-0.010309278350515427,,,,,,,,,,,,-0.19999998297010124
2001-03-07,-0.011629753307682789,,0.03125,,,,,,,,,,,,0.11607142381978286
2001-03-08,-0.02058709052679908,,-0.030303030303030276,,,,,,,,,,,,0.007999992370605558
2001-03-09,-0.0270279691850267,,-0.02083333333333337,,,,,,,,,,,,0.07142859846015659
2001-03-12,-0.08024724950707163,,0.1063829787234043,,,,,,,,,,,,-0.14814818085302806
2001-03-13,0.05033542703251315,,0.028846153846153744,,,,,,,,,,,,0.13043476458082548
2001-03-14,0.04472836661323076,,-0.01869158878504673,,,,,,,,,,,,-0.0076923006385033466
2001-03-15,-0.03669480947929571,,-0.004761904761904745,,,,,,,,,,,,0.031007815693931073
2001-03-16,-0.003177322397976523,,0.014354066985645897,,,,,,,,,,,,-0.05263161668675442
2001-03-19,0.047773581044719515,,0.05660377358490565,,,,,,,,,,,,-0.0952380997433594
